filename|duration|filepath
test_0094|10.00|datasets/demo/gettysburg10.wav
test_0095|10.00|datasets/demo/gettysburg10.wav
test_0096|10.00|datasets/demo/gettysburg10.wav
test_0097|10.00|datasets/demo/gettysburg10.wav
test_0098|10.00|datasets/demo/gettysburg10.wav
test_0099|10.00|datasets/demo/gettysburg10.wav
test_0100|10.00|datasets/demo/gettysburg10.wav
test_0101|10.00|datasets/demo/gettysburg10.wav
test_0102|10.00|datasets/demo/gettysburg10.wav
test_0103|10.00|datasets/demo/gettysburg10.wav
test_0104|10.00|datasets/demo/gettysburg10.wav
test_0105|10.00|datasets/demo/gettysburg10.wav
test_0106|10.00|datasets/demo/gettysburg10.wav
test_0107|10.00|datasets/demo/gettysburg10.wav
test_0108|10.00|datasets/demo/gettysburg10.wav
test_0109|10.00|datasets/demo/gettysburg10.wav
test_0110|10.00|datasets/demo/gettysburg10.wav
test_0111|10.00|datasets/demo/gettysburg10.wav
test_0112|10.00|datasets/demo/gettysburg10.wav
test_0113|10.00|datasets/demo/gettysburg10.wav
test_0114|10.00|datasets/demo/gettysburg10.wav
test_0115|10.00|datasets/demo/gettysburg10.wav
test_0116|10.00|datasets/demo/gettysburg10.wav
test_0117|10.00|datasets/demo/gettysburg10.wav
test_0118|10.00|datasets/demo/gettysburg10.wav
test_0119|10.00|datasets/demo/gettysburg10.wav
test_0120|10.00|datasets/demo/gettysburg10.wav
test_0121|10.00|datasets/demo/gettysburg10.wav
test_0122|10.00|datasets/demo/gettysburg10.wav
test_0123|10.00|datasets/demo/gettysburg10.wav
test_0124|10.00|datasets/demo/gettysburg10.wav
test_0125|10.00|datasets/demo/gettysburg10.wav
test_0126|10.00|datasets/demo/gettysburg10.wav
test_0127|10.00|datasets/demo/gettysburg10.wav
test_0128|10.00|datasets/demo/gettysburg10.wav
test_0129|10.00|datasets/demo/gettysburg10.wav
test_0130|10.00|datasets/demo/gettysburg10.wav
test_0131|10.00|datasets/demo/gettysburg10.wav
test_0132|10.00|datasets/demo/gettysburg10.wav
test_0133|10.00|datasets/demo/gettysburg10.wav
test_0134|10.00|datasets/demo/gettysburg10.wav
test_0135|10.00|datasets/demo/gettysburg10.wav
test_0136|10.00|datasets/demo/gettysburg10.wav
test_0137|10.00|datasets/demo/gettysburg10.wav
test_0138|10.00|datasets/demo/gettysburg10.wav
test_0139|10.00|datasets/demo/gettysburg10.wav
test_0140|10.00|datasets/demo/gettysburg10.wav
test_0141|10.00|datasets/demo/gettysburg10.wav
test_0142|10.00|datasets/demo/gettysburg10.wav
test_0143|10.00|datasets/demo/gettysburg10.wav
test_0144|10.00|datasets/demo/gettysburg10.wav
test_0145|10.00|datasets/demo/gettysburg10.wav
test_0146|10.00|datasets/demo/gettysburg10.wav
test_0147|10.00|datasets/demo/gettysburg10.wav
test_0148|10.00|datasets/demo/gettysburg10.wav
test_0149|10.00|datasets/demo/gettysburg10.wav
test_0150|10.00|datasets/demo/gettysburg10.wav
test_0151|10.00|datasets/demo/gettysburg10.wav
test_0152|10.00|datasets/demo/gettysburg10.wav
test_0153|10.00|datasets/demo/gettysburg10.wav
test_0154|10.00|datasets/demo/gettysburg10.wav
test_0155|10.00|datasets/demo/gettysburg10.wav
test_0156|10.00|datasets/demo/gettysburg10.wav
test_0157|10.00|datasets/demo/gettysburg10.wav
test_0158|10.00|datasets/demo/gettysburg10.wav
test_0159|10.00|datasets/demo/gettysburg10.wav
test_0160|10.00|datasets/demo/gettysburg10.wav
test_0161|10.00|datasets/demo/gettysburg10.wav
test_0162|10.00|datasets/demo/gettysburg10.wav
test_0163|10.00|datasets/demo/gettysburg10.wav
test_0164|10.00|datasets/demo/gettysburg10.wav
test_0165|10.00|datasets/demo/gettysburg10.wav
test_0166|10.00|datasets/demo/gettysburg10.wav
test_0167|10.00|datasets/demo/gettysburg10.wav
test_0168|10.00|datasets/demo/gettysburg10.wav
test_0169|10.00|datasets/demo/gettysburg10.wav
test_0170|10.00|datasets/demo/gettysburg10.wav
test_0171|10.00|datasets/demo/gettysburg10.wav
test_0172|10.00|datasets/demo/gettysburg10.wav
test_0173|10.00|datasets/demo/gettysburg10.wav
test_0174|10.00|datasets/demo/gettysburg10.wav
test_0175|10.00|datasets/demo/gettysburg10.wav
test_0176|10.00|datasets/demo/gettysburg10.wav
test_0177|10.00|datasets/demo/gettysburg10.wav
test_0178|10.00|datasets/demo/gettysburg10.wav
test_0179|10.00|datasets/demo/gettysburg10.wav
test_0180|10.00|datasets/demo/gettysburg10.wav
test_0181|10.00|datasets/demo/gettysburg10.wav
test_0182|10.00|datasets/demo/gettysburg10.wav
test_0183|10.00|datasets/demo/gettysburg10.wav
test_0184|10.00|datasets/demo/gettysburg10.wav
test_0185|10.00|datasets/demo/gettysburg10.wav
test_0186|10.00|datasets/demo/gettysburg10.wav
test_0187|10.00|datasets/demo/gettysburg10.wav
test_0188|10.00|datasets/demo/gettysburg10.wav
test_0189|10.00|datasets/demo/gettysburg10.wav
test_0190|10.00|datasets/demo/gettysburg10.wav
test_0191|10.00|datasets/demo/gettysburg10.wav
test_0192|10.00|datasets/demo/gettysburg10.wav
test_0193|10.00|datasets/demo/gettysburg10.wav
test_0194|10.00|datasets/demo/gettysburg10.wav
test_0195|10.00|datasets/demo/gettysburg10.wav
test_0196|10.00|datasets/demo/gettysburg10.wav
test_0197|10.00|datasets/demo/gettysburg10.wav
test_0198|10.00|datasets/demo/gettysburg10.wav
test_0199|10.00|datasets/demo/gettysburg10.wav
test_0200|10.00|datasets/demo/gettysburg10.wav
test_0201|10.00|datasets/demo/gettysburg10.wav
test_0202|10.00|datasets/demo/gettysburg10.wav
test_0203|10.00|datasets/demo/gettysburg10.wav
test_0204|10.00|datasets/demo/gettysburg10.wav
test_0205|10.00|datasets/demo/gettysburg10.wav
test_0206|10.00|datasets/demo/gettysburg10.wav
test_0207|10.00|datasets/demo/gettysburg10.wav
test_0208|10.00|datasets/demo/gettysburg10.wav
test_0209|10.00|datasets/demo/gettysburg10.wav
test_0210|10.00|datasets/demo/gettysburg10.wav
test_0211|10.00|datasets/demo/gettysburg10.wav
test_0212|10.00|datasets/demo/gettysburg10.wav
test_0213|10.00|datasets/demo/gettysburg10.wav
test_0214|10.00|datasets/demo/gettysburg10.wav
test_0215|10.00|datasets/demo/gettysburg10.wav
test_0216|10.00|datasets/demo/gettysburg10.wav
test_0217|10.00|datasets/demo/gettysburg10.wav
test_0218|10.00|datasets/demo/gettysburg10.wav
test_0219|10.00|datasets/demo/gettysburg10.wav
test_0220|10.00|datasets/demo/gettysburg10.wav
test_0221|10.00|datasets/demo/gettysburg10.wav
test_0222|10.00|datasets/demo/gettysburg10.wav
test_0223|10.00|datasets/demo/gettysburg10.wav
test_0224|10.00|datasets/demo/gettysburg10.wav
test_0225|10.00|datasets/demo/gettysburg10.wav
test_0226|10.00|datasets/demo/gettysburg10.wav
test_0227|10.00|datasets/demo/gettysburg10.wav
test_0228|10.00|datasets/demo/gettysburg10.wav
test_0229|10.00|datasets/demo/gettysburg10.wav
test_0230|10.00|datasets/demo/gettysburg10.wav
test_0231|10.00|datasets/demo/gettysburg10.wav
test_0232|10.00|datasets/demo/gettysburg10.wav
test_0233|10.00|datasets/demo/gettysburg10.wav
test_0234|10.00|datasets/demo/gettysburg10.wav
test_0235|10.00|datasets/demo/gettysburg10.wav
test_0236|10.00|datasets/demo/gettysburg10.wav
test_0237|10.00|datasets/demo/gettysburg10.wav
test_0238|10.00|datasets/demo/gettysburg10.wav
test_0239|10.00|datasets/demo/gettysburg10.wav
test_0240|10.00|datasets/demo/gettysburg10.wav
test_0241|10.00|datasets/demo/gettysburg10.wav
test_0242|10.00|datasets/demo/gettysburg10.wav
test_0243|10.00|datasets/demo/gettysburg10.wav
test_0244|10.00|datasets/demo/gettysburg10.wav
test_0245|10.00|datasets/demo/gettysburg10.wav
test_0246|10.00|datasets/demo/gettysburg10.wav
test_0247|10.00|datasets/demo/gettysburg10.wav
test_0248|10.00|datasets/demo/gettysburg10.wav
test_0249|10.00|datasets/demo/gettysburg10.wav
test_0250|10.00|datasets/demo/gettysburg10.wav
test_0251|10.00|datasets/demo/gettysburg10.wav
test_0252|10.00|datasets/demo/gettysburg10.wav
test_0253|10.00|datasets/demo/gettysburg10.wav
test_0254|10.00|datasets/demo/gettysburg10.wav
test_0255|10.00|datasets/demo/gettysburg10.wav
test_0256|10.00|datasets/demo/gettysburg10.wav
test_0257|10.00|datasets/demo/gettysburg10.wav
test_0258|10.00|datasets/demo/gettysburg10.wav
test_0259|10.00|datasets/demo/gettysburg10.wav
test_0260|10.00|datasets/demo/gettysburg10.wav
test_0261|10.00|datasets/demo/gettysburg10.wav
test_0262|10.00|datasets/demo/gettysburg10.wav
test_0263|10.00|datasets/demo/gettysburg10.wav
test_0264|10.00|datasets/demo/gettysburg10.wav
test_0265|10.00|datasets/demo/gettysburg10.wav
test_0266|10.00|datasets/demo/gettysburg10.wav
test_0267|10.00|datasets/demo/gettysburg10.wav
test_0268|10.00|datasets/demo/gettysburg10.wav
test_0269|10.00|datasets/demo/gettysburg10.wav
test_0270|10.00|datasets/demo/gettysburg10.wav
test_0271|10.00|datasets/demo/gettysburg10.wav
test_0272|10.00|datasets/demo/gettysburg10.wav
test_0273|10.00|datasets/demo/gettysburg10.wav
test_0274|10.00|datasets/demo/gettysburg10.wav
test_0275|10.00|datasets/demo/gettysburg10.wav
test_0276|10.00|datasets/demo/gettysburg10.wav
test_0277|10.00|datasets/demo/gettysburg10.wav
test_0278|10.00|datasets/demo/gettysburg10.wav
test_0279|10.00|datasets/demo/gettysburg10.wav
test_0280|10.00|datasets/demo/gettysburg10.wav
test_0281|10.00|datasets/demo/gettysburg10.wav
test_0282|10.00|datasets/demo/gettysburg10.wav
test_0283|10.00|datasets/demo/gettysburg10.wav
test_0284|10.00|datasets/demo/gettysburg10.wav
test_0285|10.00|datasets/demo/gettysburg10.wav
test_0286|10.00|datasets/demo/gettysburg10.wav
test_0287|10.00|datasets/demo/gettysburg10.wav
test_0288|10.00|datasets/demo/gettysburg10.wav
test_0289|10.00|datasets/demo/gettysburg10.wav
test_0290|10.00|datasets/demo/gettysburg10.wav
test_0291|10.00|datasets/demo/gettysburg10.wav
test_0292|10.00|datasets/demo/gettysburg10.wav
test_0293|10.00|datasets/demo/gettysburg10.wav
test_0294|10.00|datasets/demo/gettysburg10.wav
test_0295|10.00|datasets/demo/gettysburg10.wav
test_0296|10.00|datasets/demo/gettysburg10.wav
test_0297|10.00|datasets/demo/gettysburg10.wav
test_0298|10.00|datasets/demo/gettysburg10.wav
test_0299|10.00|datasets/demo/gettysburg10.wav
test_0300|10.00|datasets/demo/gettysburg10.wav
test_0301|10.00|datasets/demo/gettysburg10.wav
test_0302|10.00|datasets/demo/gettysburg10.wav
test_0303|10.00|datasets/demo/gettysburg10.wav
test_0304|10.00|datasets/demo/gettysburg10.wav
test_0305|10.00|datasets/demo/gettysburg10.wav
test_0306|10.00|datasets/demo/gettysburg10.wav
test_0307|10.00|datasets/demo/gettysburg10.wav
test_0308|10.00|datasets/demo/gettysburg10.wav
test_0309|10.00|datasets/demo/gettysburg10.wav
test_0310|10.00|datasets/demo/gettysburg10.wav
test_0311|10.00|datasets/demo/gettysburg10.wav
test_0312|10.00|datasets/demo/gettysburg10.wav
test_0313|10.00|datasets/demo/gettysburg10.wav
test_0314|10.00|datasets/demo/gettysburg10.wav
test_0315|10.00|datasets/demo/gettysburg10.wav
test_0316|10.00|datasets/demo/gettysburg10.wav
test_0317|10.00|datasets/demo/gettysburg10.wav
test_0318|10.00|datasets/demo/gettysburg10.wav
test_0319|10.00|datasets/demo/gettysburg10.wav
test_0320|10.00|datasets/demo/gettysburg10.wav
test_0321|10.00|datasets/demo/gettysburg10.wav
test_0322|10.00|datasets/demo/gettysburg10.wav
test_0323|10.00|datasets/demo/gettysburg10.wav
test_0324|10.00|datasets/demo/gettysburg10.wav
test_0325|10.00|datasets/demo/gettysburg10.wav
test_0326|10.00|datasets/demo/gettysburg10.wav
test_0327|10.00|datasets/demo/gettysburg10.wav
test_0328|10.00|datasets/demo/gettysburg10.wav
test_0329|10.00|datasets/demo/gettysburg10.wav
test_0330|10.00|datasets/demo/gettysburg10.wav
test_0331|10.00|datasets/demo/gettysburg10.wav
test_0332|10.00|datasets/demo/gettysburg10.wav
test_0333|10.00|datasets/demo/gettysburg10.wav
test_0334|10.00|datasets/demo/gettysburg10.wav
test_0335|10.00|datasets/demo/gettysburg10.wav
test_0336|10.00|datasets/demo/gettysburg10.wav
test_0337|10.00|datasets/demo/gettysburg10.wav
test_0338|10.00|datasets/demo/gettysburg10.wav
test_0339|10.00|datasets/demo/gettysburg10.wav
test_0340|10.00|datasets/demo/gettysburg10.wav
test_0341|10.00|datasets/demo/gettysburg10.wav
test_0342|10.00|datasets/demo/gettysburg10.wav
test_0343|10.00|datasets/demo/gettysburg10.wav
test_0344|10.00|datasets/demo/gettysburg10.wav
test_0345|10.00|datasets/demo/gettysburg10.wav
test_0346|10.00|datasets/demo/gettysburg10.wav
test_0347|10.00|datasets/demo/gettysburg10.wav
test_0348|10.00|datasets/demo/gettysburg10.wav
test_0349|10.00|datasets/demo/gettysburg10.wav
test_0350|10.00|datasets/demo/gettysburg10.wav
test_0351|10.00|datasets/demo/gettysburg10.wav
test_0352|10.00|datasets/demo/gettysburg10.wav
test_0353|10.00|datasets/demo/gettysburg10.wav
test_0354|10.00|datasets/demo/gettysburg10.wav
test_0355|10.00|datasets/demo/gettysburg10.wav
test_0356|10.00|datasets/demo/gettysburg10.wav
test_0357|10.00|datasets/demo/gettysburg10.wav
test_0358|10.00|datasets/demo/gettysburg10.wav
test_0359|10.00|datasets/demo/gettysburg10.wav
test_0360|10.00|datasets/demo/gettysburg10.wav
test_0361|10.00|datasets/demo/gettysburg10.wav
test_0362|10.00|datasets/demo/gettysburg10.wav
test_0363|10.00|datasets/demo/gettysburg10.wav
test_0364|10.00|datasets/demo/gettysburg10.wav
test_0365|10.00|datasets/demo/gettysburg10.wav
test_0366|10.00|datasets/demo/gettysburg10.wav
test_0367|10.00|datasets/demo/gettysburg10.wav
test_0368|10.00|datasets/demo/gettysburg10.wav
test_0369|10.00|datasets/demo/gettysburg10.wav
test_0370|10.00|datasets/demo/gettysburg10.wav
test_0371|10.00|datasets/demo/gettysburg10.wav
test_0372|10.00|datasets/demo/gettysburg10.wav
test_0373|10.00|datasets/demo/gettysburg10.wav
test_0374|10.00|datasets/demo/gettysburg10.wav
test_0375|10.00|datasets/demo/gettysburg10.wav
test_0376|10.00|datasets/demo/gettysburg10.wav
test_0377|10.00|datasets/demo/gettysburg10.wav
test_0378|10.00|datasets/demo/gettysburg10.wav
test_0379|10.00|datasets/demo/gettysburg10.wav
test_0380|10.00|datasets/demo/gettysburg10.wav
test_0381|10.00|datasets/demo/gettysburg10.wav
test_0382|10.00|datasets/demo/gettysburg10.wav
test_0383|10.00|datasets/demo/gettysburg10.wav
test_0384|10.00|datasets/demo/gettysburg10.wav
test_0385|10.00|datasets/demo/gettysburg10.wav
test_0386|10.00|datasets/demo/gettysburg10.wav
test_0387|10.00|datasets/demo/gettysburg10.wav
test_0388|10.00|datasets/demo/gettysburg10.wav
test_0389|10.00|datasets/demo/gettysburg10.wav
test_0390|10.00|datasets/demo/gettysburg10.wav
test_0391|10.00|datasets/demo/gettysburg10.wav
test_0392|10.00|datasets/demo/gettysburg10.wav
test_0393|10.00|datasets/demo/gettysburg10.wav
test_0394|10.00|datasets/demo/gettysburg10.wav
test_0395|10.00|datasets/demo/gettysburg10.wav
test_0396|10.00|datasets/demo/gettysburg10.wav
test_0397|10.00|datasets/demo/gettysburg10.wav
test_0398|10.00|datasets/demo/gettysburg10.wav
test_0399|10.00|datasets/demo/gettysburg10.wav
test_0400|10.00|datasets/demo/gettysburg10.wav
test_0401|10.00|datasets/demo/gettysburg10.wav
test_0402|10.00|datasets/demo/gettysburg10.wav
test_0403|10.00|datasets/demo/gettysburg10.wav
test_0404|10.00|datasets/demo/gettysburg10.wav
test_0405|10.00|datasets/demo/gettysburg10.wav
test_0406|10.00|datasets/demo/gettysburg10.wav
test_0407|10.00|datasets/demo/gettysburg10.wav
test_0408|10.00|datasets/demo/gettysburg10.wav
test_0409|10.00|datasets/demo/gettysburg10.wav
test_0410|10.00|datasets/demo/gettysburg10.wav
test_0411|10.00|datasets/demo/gettysburg10.wav
test_0412|10.00|datasets/demo/gettysburg10.wav
test_0413|10.00|datasets/demo/gettysburg10.wav
test_0414|10.00|datasets/demo/gettysburg10.wav
test_0415|10.00|datasets/demo/gettysburg10.wav
test_0416|10.00|datasets/demo/gettysburg10.wav
test_0417|10.00|datasets/demo/gettysburg10.wav
test_0418|10.00|datasets/demo/gettysburg10.wav
test_0419|10.00|datasets/demo/gettysburg10.wav
test_0420|10.00|datasets/demo/gettysburg10.wav
test_0421|10.00|datasets/demo/gettysburg10.wav
test_0422|10.00|datasets/demo/gettysburg10.wav
test_0423|10.00|datasets/demo/gettysburg10.wav
test_0424|10.00|datasets/demo/gettysburg10.wav
test_0425|10.00|datasets/demo/gettysburg10.wav
test_0426|10.00|datasets/demo/gettysburg10.wav
test_0427|10.00|datasets/demo/gettysburg10.wav
test_0428|10.00|datasets/demo/gettysburg10.wav
test_0429|10.00|datasets/demo/gettysburg10.wav
test_0430|10.00|datasets/demo/gettysburg10.wav
test_0431|10.00|datasets/demo/gettysburg10.wav
test_0432|10.00|datasets/demo/gettysburg10.wav
test_0433|10.00|datasets/demo/gettysburg10.wav
test_0434|10.00|datasets/demo/gettysburg10.wav
test_0435|10.00|datasets/demo/gettysburg10.wav
test_0436|10.00|datasets/demo/gettysburg10.wav
test_0437|10.00|datasets/demo/gettysburg10.wav
test_0438|10.00|datasets/demo/gettysburg10.wav
test_0439|10.00|datasets/demo/gettysburg10.wav
test_0440|10.00|datasets/demo/gettysburg10.wav
test_0441|10.00|datasets/demo/gettysburg10.wav
test_0442|10.00|datasets/demo/gettysburg10.wav
test_0443|10.00|datasets/demo/gettysburg10.wav
test_0444|10.00|datasets/demo/gettysburg10.wav
test_0445|10.00|datasets/demo/gettysburg10.wav
test_0446|10.00|datasets/demo/gettysburg10.wav
test_0447|10.00|datasets/demo/gettysburg10.wav
test_0448|10.00|datasets/demo/gettysburg10.wav
test_0449|10.00|datasets/demo/gettysburg10.wav
test_0450|10.00|datasets/demo/gettysburg10.wav
test_0451|10.00|datasets/demo/gettysburg10.wav
test_0452|10.00|datasets/demo/gettysburg10.wav
test_0453|10.00|datasets/demo/gettysburg10.wav
test_0454|10.00|datasets/demo/gettysburg10.wav
test_0455|10.00|datasets/demo/gettysburg10.wav
test_0456|10.00|datasets/demo/gettysburg10.wav
test_0457|10.00|datasets/demo/gettysburg10.wav
test_0458|10.00|datasets/demo/gettysburg10.wav
test_0459|10.00|datasets/demo/gettysburg10.wav
test_0460|10.00|datasets/demo/gettysburg10.wav
test_0461|10.00|datasets/demo/gettysburg10.wav
test_0462|10.00|datasets/demo/gettysburg10.wav
test_0463|10.00|datasets/demo/gettysburg10.wav
test_0464|10.00|datasets/demo/gettysburg10.wav
test_0465|10.00|datasets/demo/gettysburg10.wav
test_0466|10.00|datasets/demo/gettysburg10.wav
test_0467|10.00|datasets/demo/gettysburg10.wav
test_0468|10.00|datasets/demo/gettysburg10.wav
test_0469|10.00|datasets/demo/gettysburg10.wav
test_0470|10.00|datasets/demo/gettysburg10.wav
test_0471|10.00|datasets/demo/gettysburg10.wav
test_0472|10.00|datasets/demo/gettysburg10.wav
test_0473|10.00|datasets/demo/gettysburg10.wav
test_0474|10.00|datasets/demo/gettysburg10.wav
test_0475|10.00|datasets/demo/gettysburg10.wav
test_0476|10.00|datasets/demo/gettysburg10.wav
test_0477|10.00|datasets/demo/gettysburg10.wav
test_0478|10.00|datasets/demo/gettysburg10.wav
test_0479|10.00|datasets/demo/gettysburg10.wav
test_0480|10.00|datasets/demo/gettysburg10.wav
test_0481|10.00|datasets/demo/gettysburg10.wav
test_0482|10.00|datasets/demo/gettysburg10.wav
test_0483|10.00|datasets/demo/gettysburg10.wav
test_0484|10.00|datasets/demo/gettysburg10.wav
test_0485|10.00|datasets/demo/gettysburg10.wav
test_0486|10.00|datasets/demo/gettysburg10.wav
test_0487|10.00|datasets/demo/gettysburg10.wav
test_0488|10.00|datasets/demo/gettysburg10.wav
test_0489|10.00|datasets/demo/gettysburg10.wav
test_0490|10.00|datasets/demo/gettysburg10.wav
test_0491|10.00|datasets/demo/gettysburg10.wav
test_0492|10.00|datasets/demo/gettysburg10.wav
test_0493|10.00|datasets/demo/gettysburg10.wav
test_0494|10.00|datasets/demo/gettysburg10.wav
test_0495|10.00|datasets/demo/gettysburg10.wav
test_0496|10.00|datasets/demo/gettysburg10.wav
test_0497|10.00|datasets/demo/gettysburg10.wav
test_0498|10.00|datasets/demo/gettysburg10.wav
test_0499|10.00|datasets/demo/gettysburg10.wav
test_0500|10.00|datasets/demo/gettysburg10.wav
test_0501|10.00|datasets/demo/gettysburg10.wav
test_0502|10.00|datasets/demo/gettysburg10.wav
test_0503|10.00|datasets/demo/gettysburg10.wav
test_0504|10.00|datasets/demo/gettysburg10.wav
test_0505|10.00|datasets/demo/gettysburg10.wav
test_0506|10.00|datasets/demo/gettysburg10.wav
test_0507|10.00|datasets/demo/gettysburg10.wav
test_0508|10.00|datasets/demo/gettysburg10.wav
test_0509|10.00|datasets/demo/gettysburg10.wav
test_0510|10.00|datasets/demo/gettysburg10.wav
test_0511|10.00|datasets/demo/gettysburg10.wav
test_0512|10.00|datasets/demo/gettysburg10.wav
test_0513|10.00|datasets/demo/gettysburg10.wav
test_0514|10.00|datasets/demo/gettysburg10.wav
test_0515|10.00|datasets/demo/gettysburg10.wav
test_0516|10.00|datasets/demo/gettysburg10.wav
test_0517|10.00|datasets/demo/gettysburg10.wav
test_0518|10.00|datasets/demo/gettysburg10.wav
test_0519|10.00|datasets/demo/gettysburg10.wav
test_0520|10.00|datasets/demo/gettysburg10.wav
test_0521|10.00|datasets/demo/gettysburg10.wav
test_0522|10.00|datasets/demo/gettysburg10.wav
test_0523|10.00|datasets/demo/gettysburg10.wav
test_0524|10.00|datasets/demo/gettysburg10.wav
test_0525|10.00|datasets/demo/gettysburg10.wav
test_0526|10.00|datasets/demo/gettysburg10.wav
test_0527|10.00|datasets/demo/gettysburg10.wav
test_0528|10.00|datasets/demo/gettysburg10.wav
test_0529|10.00|datasets/demo/gettysburg10.wav
test_0530|10.00|datasets/demo/gettysburg10.wav
test_0531|10.00|datasets/demo/gettysburg10.wav
test_0532|10.00|datasets/demo/gettysburg10.wav
test_0533|10.00|datasets/demo/gettysburg10.wav
test_0534|10.00|datasets/demo/gettysburg10.wav
test_0535|10.00|datasets/demo/gettysburg10.wav
test_0536|10.00|datasets/demo/gettysburg10.wav
test_0537|10.00|datasets/demo/gettysburg10.wav
